market_ticker,market_title,game_date,home_team,away_team,yes_team,no_team,yes_means_home_team_wins,yes_means_away_team_wins,market_title_parsing_available,team_names_match_nba_game,mapping_confidence,mapping_warning
KXNBAGAME-26JAN30LACDEN-DEN,Los Angeles C at Denver Winner?,2026-01-30,DEN,LAC,DEN,LAC,True,False,True,True,high,
KXNBAGAME-26JAN30LALWAS-WAS,Los Angeles L at Washington Winner?,2026-01-30,WAS,LAL,WAS,LAL,True,False,True,True,high,
KXNBAGAME-26JAN30MEMNOP-NOP,Memphis at New Orleans Winner?,2026-01-30,NOP,MEM,NOP,MEM,True,False,True,True,high,
KXNBAGAME-26JAN30PORNYK-NYK,Portland at New York Winner?,2026-01-30,NYK,POR,NYK,POR,True,False,True,True,high,
KXNBAGAME-26JAN30SACBOS-BOS,Sacramento at Boston Winner?,2026-01-30,BOS,SAC,BOS,SAC,True,False,True,True,high,
KXNBAGAME-26JAN30TORORL-ORL,Toronto at Orlando Winner?,2026-01-30,ORL,TOR,ORL,TOR,True,False,True,True,high,
KXNBAGAME-26JAN31ATLIND-IND,Atlanta at Indiana Winner?,2026-01-31,IND,ATL,IND,ATL,True,False,True,True,high,
KXNBAGAME-26JAN31CHIMIA-MIA,Chicago at Miami Winner?,2026-01-31,MIA,CHI,MIA,CHI,True,False,True,True,high,
KXNBAGAME-26JAN31DALHOU-HOU,Dallas at Houston Winner?,2026-01-31,HOU,DAL,HOU,DAL,True,False,True,True,high,
KXNBAGAME-26JAN31MINMEM-MEM,Minnesota at Memphis Winner?,2026-01-31,MEM,MIN,MEM,MIN,True,False,True,True,high,
KXNBAGAME-26JAN31NOPPHI-PHI,New Orleans at Philadelphia Winner?,2026-01-31,PHI,NOP,PHI,NOP,True,False,True,True,high,
KXNBAGAME-26JAN31SASCHA-CHA,San Antonio at Charlotte Winner?,2026-01-31,CHA,SAS,CHA,SAS,True,False,True,True,high,
KXNBAGAME-26FEB01BKNDET-DET,Brooklyn at Detroit Winner?,2026-02-01,DET,BKN,DET,BKN,True,False,True,True,high,
KXNBAGAME-26FEB01CHIMIA-MIA,Chicago at Miami Winner?,2026-02-01,MIA,CHI,MIA,CHI,True,False,True,True,high,
KXNBAGAME-26FEB01CLEPOR-POR,Cleveland at Portland Winner?,2026-02-01,POR,CLE,POR,CLE,True,False,True,True,high,
KXNBAGAME-26FEB01LACPHX-PHX,Los Angeles C at Phoenix Winner?,2026-02-01,PHX,LAC,PHX,LAC,True,False,True,True,high,
KXNBAGAME-26FEB01LALNYK-NYK,Los Angeles L at New York Winner?,2026-02-01,NYK,LAL,NYK,LAL,True,False,True,True,high,
KXNBAGAME-26FEB01MILBOS-BOS,Milwaukee at Boston Winner?,2026-02-01,BOS,MIL,BOS,MIL,True,False,True,True,high,
KXNBAGAME-26FEB01OKCDEN-DEN,Oklahoma City at Denver Winner?,2026-02-01,DEN,OKC,DEN,OKC,True,False,True,True,high,
KXNBAGAME-26FEB01ORLSAS-SAS,Orlando at San Antonio Winner?,2026-02-01,SAS,ORL,SAS,ORL,True,False,True,True,high,
KXNBAGAME-26FEB01SACWAS-WAS,Sacramento at Washington Winner?,2026-02-01,WAS,SAC,WAS,SAC,True,False,True,True,high,
KXNBAGAME-26FEB01UTATOR-TOR,Utah at Toronto Winner?,2026-02-01,TOR,UTA,TOR,UTA,True,False,True,True,high,
KXNBAGAME-26FEB02HOUIND-IND,Houston at Indiana Winner?,2026-02-02,IND,HOU,IND,HOU,True,False,True,True,high,
KXNBAGAME-26FEB02MINMEM-MEM,Minnesota at Memphis Winner?,2026-02-02,MEM,MIN,MEM,MIN,True,False,True,True,high,
KXNBAGAME-26FEB02NOPCHA-CHA,New Orleans at Charlotte Winner?,2026-02-02,CHA,NOP,CHA,NOP,True,False,True,True,high,
KXNBAGAME-26FEB02PHILAC-LAC,Philadelphia at Los Angeles C Winner?,2026-02-02,LAC,PHI,LAC,PHI,True,False,True,True,high,
KXNBAGAME-26FEB03ATLMIA-MIA,Atlanta at Miami Winner?,2026-02-03,MIA,ATL,MIA,ATL,True,False,True,True,high,
KXNBAGAME-26FEB03BOSDAL-DAL,Boston at Dallas Winner?,2026-02-03,DAL,BOS,DAL,BOS,True,False,True,True,high,
KXNBAGAME-26FEB03CHIMIL-MIL,Chicago at Milwaukee Winner?,2026-02-03,MIL,CHI,MIL,CHI,True,False,True,True,high,
KXNBAGAME-26FEB03DENDET-DET,Denver at Detroit Winner?,2026-02-03,DET,DEN,DET,DEN,True,False,True,True,high,
KXNBAGAME-26FEB03LALBKN-BKN,Los Angeles L at Brooklyn Winner?,2026-02-03,BKN,LAL,BKN,LAL,True,False,True,True,high,
KXNBAGAME-26FEB03NYKWAS-WAS,New York at Washington Winner?,2026-02-03,WAS,NYK,WAS,NYK,True,False,True,True,high,
KXNBAGAME-26FEB03ORLOKC-OKC,Orlando at Oklahoma City Winner?,2026-02-03,OKC,ORL,OKC,ORL,True,False,True,True,high,
KXNBAGAME-26FEB03PHIGSW-GSW,Philadelphia at Golden State Winner?,2026-02-03,GSW,PHI,GSW,PHI,True,False,True,True,high,
KXNBAGAME-26FEB03PHXPOR-POR,Phoenix at Portland Winner?,2026-02-03,POR,PHX,POR,PHX,True,False,True,True,high,
KXNBAGAME-26FEB03UTAIND-IND,Utah at Indiana Winner?,2026-02-03,IND,UTA,IND,UTA,True,False,True,True,high,
KXNBAGAME-26FEB04BOSHOU-HOU,Boston at Houston Winner?,2026-02-04,HOU,BOS,HOU,BOS,True,False,True,True,high,
KXNBAGAME-26FEB04CLELAC-LAC,Cleveland at Los Angeles C Winner?,2026-02-04,LAC,CLE,LAC,CLE,True,False,True,True,high,
KXNBAGAME-26FEB04DENNYK-NYK,Denver at New York Winner?,2026-02-04,NYK,DEN,NYK,DEN,True,False,True,True,high,
KXNBAGAME-26FEB04MEMSAC-SAC,Memphis at Sacramento Winner?,2026-02-04,SAC,MEM,SAC,MEM,True,False,True,True,high,
KXNBAGAME-26FEB04MINTOR-TOR,Minnesota at Toronto Winner?,2026-02-04,TOR,MIN,TOR,MIN,True,False,True,True,high,
KXNBAGAME-26FEB04NOPMIL-MIL,New Orleans at Milwaukee Winner?,2026-02-04,MIL,NOP,MIL,NOP,True,False,True,True,high,
KXNBAGAME-26FEB04OKCSAS-SAS,Oklahoma City at San Antonio Winner?,2026-02-04,SAS,OKC,SAS,OKC,True,False,True,True,high,
KXNBAGAME-26FEB05BKNORL-ORL,Brooklyn at Orlando Winner?,2026-02-05,ORL,BKN,ORL,BKN,True,False,True,True,high,
KXNBAGAME-26FEB05CHAHOU-HOU,Charlotte at Houston Winner?,2026-02-05,HOU,CHA,HOU,CHA,True,False,True,True,high,
KXNBAGAME-26FEB05CHITOR-TOR,Chicago at Toronto Winner?,2026-02-05,TOR,CHI,TOR,CHI,True,False,True,True,high,
KXNBAGAME-26FEB05GSWPHX-PHX,Golden State at Phoenix Winner?,2026-02-05,PHX,GSW,PHX,GSW,True,False,True,True,high,
KXNBAGAME-26FEB05PHILAL-LAL,Philadelphia at Los Angeles L Winner?,2026-02-05,LAL,PHI,LAL,PHI,True,False,True,True,high,
KXNBAGAME-26FEB05SASDAL-DAL,San Antonio at Dallas Winner?,2026-02-05,DAL,SAS,DAL,SAS,True,False,True,True,high,
KXNBAGAME-26FEB05UTAATL-ATL,Utah at Atlanta Winner?,2026-02-05,ATL,UTA,ATL,UTA,True,False,True,True,high,
KXNBAGAME-26FEB05WASDET-DET,Washington at Detroit Winner?,2026-02-05,DET,WAS,DET,WAS,True,False,True,True,high,
KXNBAGAME-26FEB06INDMIL-MIL,Indiana at Milwaukee Winner?,2026-02-06,MIL,IND,MIL,IND,True,False,True,True,high,
KXNBAGAME-26FEB06LACSAC-SAC,Los Angeles C at Sacramento Winner?,2026-02-06,SAC,LAC,SAC,LAC,True,False,True,True,high,
KXNBAGAME-26FEB06MEMPOR-POR,Memphis at Portland Winner?,2026-02-06,POR,MEM,POR,MEM,True,False,True,True,high,
KXNBAGAME-26FEB06MIABOS-BOS,Miami at Boston Winner?,2026-02-06,BOS,MIA,BOS,MIA,True,False,True,True,high,
KXNBAGAME-26FEB06NOPMIN-MIN,New Orleans at Minnesota Winner?,2026-02-06,MIN,NOP,MIN,NOP,True,False,True,True,high,
KXNBAGAME-26FEB06NYKDET-DET,New York at Detroit Winner?,2026-02-06,DET,NYK,DET,NYK,True,False,True,True,high,
KXNBAGAME-26FEB07CHAATL-ATL,Charlotte at Atlanta Winner?,2026-02-07,ATL,CHA,ATL,CHA,True,False,True,True,high,
KXNBAGAME-26FEB07CLESAC-SAC,Cleveland at Sacramento Winner?,2026-02-07,SAC,CLE,SAC,CLE,True,False,True,True,high,
KXNBAGAME-26FEB07DALSAS-SAS,Dallas at San Antonio Winner?,2026-02-07,SAS,DAL,SAS,DAL,True,False,True,True,high,
KXNBAGAME-26FEB07DENCHI-CHI,Denver at Chicago Winner?,2026-02-07,CHI,DEN,CHI,DEN,True,False,True,True,high,
KXNBAGAME-26FEB07GSWLAL-LAL,Golden State at Los Angeles L Winner?,2026-02-07,LAL,GSW,LAL,GSW,True,False,True,True,high,
KXNBAGAME-26FEB07HOUOKC-OKC,Houston at Oklahoma City Winner?,2026-02-07,OKC,HOU,OKC,HOU,True,False,True,True,high,
KXNBAGAME-26FEB07MEMPOR-POR,Memphis at Portland Winner?,2026-02-07,POR,MEM,POR,MEM,True,False,True,True,high,
KXNBAGAME-26FEB07PHIPHX-PHX,Philadelphia at Phoenix Winner?,2026-02-07,PHX,PHI,PHX,PHI,True,False,True,True,high,
KXNBAGAME-26FEB07UTAORL-ORL,Utah at Orlando Winner?,2026-02-07,ORL,UTA,ORL,UTA,True,False,True,True,high,
KXNBAGAME-26FEB07WASBKN-BKN,Washington at Brooklyn Winner?,2026-02-07,BKN,WAS,BKN,WAS,True,False,True,True,high,
KXNBAGAME-26FEB08INDTOR-TOR,Indiana at Toronto Winner?,2026-02-08,TOR,IND,TOR,IND,True,False,True,True,high,
KXNBAGAME-26FEB08LACMIN-MIN,Los Angeles C at Minnesota Winner?,2026-02-08,MIN,LAC,MIN,LAC,True,False,True,True,high,
KXNBAGAME-26FEB08MIAWAS-WAS,Miami at Washington Winner?,2026-02-08,WAS,MIA,WAS,MIA,True,False,True,True,high,
KXNBAGAME-26FEB08NYKBOS-BOS,New York at Boston Winner?,2026-02-08,BOS,NYK,BOS,NYK,True,False,True,True,high,
KXNBAGAME-26FEB09ATLMIN-MIN,Atlanta at Minnesota Winner?,2026-02-09,MIN,ATL,MIN,ATL,True,False,True,True,high,
KXNBAGAME-26FEB09CHIBKN-BKN,Chicago at Brooklyn Winner?,2026-02-09,BKN,CHI,BKN,CHI,True,False,True,True,high,
KXNBAGAME-26FEB09CLEDEN-DEN,Cleveland at Denver Winner?,2026-02-09,DEN,CLE,DEN,CLE,True,False,True,True,high,
KXNBAGAME-26FEB09DETCHA-CHA,Detroit at Charlotte Winner?,2026-02-09,CHA,DET,CHA,DET,True,False,True,True,high,
KXNBAGAME-26FEB09MEMGSW-GSW,Memphis at Golden State Winner?,2026-02-09,GSW,MEM,GSW,MEM,True,False,True,True,high,
KXNBAGAME-26FEB09MILORL-ORL,Milwaukee at Orlando Winner?,2026-02-09,ORL,MIL,ORL,MIL,True,False,True,True,high,
KXNBAGAME-26FEB09OKCLAL-LAL,Oklahoma City at Los Angeles L Winner?,2026-02-09,LAL,OKC,LAL,OKC,True,False,True,True,high,
KXNBAGAME-26FEB09PHIPOR-POR,Philadelphia at Portland Winner?,2026-02-09,POR,PHI,POR,PHI,True,False,True,True,high,
KXNBAGAME-26FEB09SACNOP-NOP,Sacramento at New Orleans Winner?,2026-02-09,NOP,SAC,NOP,SAC,True,False,True,True,high,
KXNBAGAME-26FEB09UTAMIA-MIA,Utah at Miami Winner?,2026-02-09,MIA,UTA,MIA,UTA,True,False,True,True,high,
KXNBAGAME-26FEB10DALPHX-PHX,Dallas at Phoenix Winner?,2026-02-10,PHX,DAL,PHX,DAL,True,False,True,True,high,
KXNBAGAME-26FEB10INDNYK-NYK,Indiana at New York Winner?,2026-02-10,NYK,IND,NYK,IND,True,False,True,True,high,
KXNBAGAME-26FEB10LACHOU-HOU,Los Angeles C at Houston Winner?,2026-02-10,HOU,LAC,HOU,LAC,True,False,True,True,high,
KXNBAGAME-26FEB10SASLAL-LAL,San Antonio at Los Angeles L Winner?,2026-02-10,LAL,SAS,LAL,SAS,True,False,True,True,high,
KXNBAGAME-26FEB11ATLCHA-CHA,Atlanta at Charlotte Winner?,2026-02-11,CHA,ATL,CHA,ATL,True,False,True,True,high,
KXNBAGAME-26FEB11CHIBOS-BOS,Chicago at Boston Winner?,2026-02-11,BOS,CHI,BOS,CHI,True,False,True,True,high,
KXNBAGAME-26FEB11DETTOR-TOR,Detroit at Toronto Winner?,2026-02-11,TOR,DET,TOR,DET,True,False,True,True,high,
KXNBAGAME-26FEB11INDBKN-BKN,Indiana at Brooklyn Winner?,2026-02-11,BKN,IND,BKN,IND,True,False,True,True,high,
KXNBAGAME-26FEB11LACHOU-HOU,Los Angeles C at Houston Winner?,2026-02-11,HOU,LAC,HOU,LAC,True,False,True,True,high,
KXNBAGAME-26FEB11MEMDEN-DEN,Memphis at Denver Winner?,2026-02-11,DEN,MEM,DEN,MEM,True,False,True,True,high,
KXNBAGAME-26FEB11MIANOP-NOP,Miami at New Orleans Winner?,2026-02-11,NOP,MIA,NOP,MIA,True,False,True,True,high,
KXNBAGAME-26FEB11MILORL-ORL,Milwaukee at Orlando Winner?,2026-02-11,ORL,MIL,ORL,MIL,True,False,True,True,high,
KXNBAGAME-26FEB11NYKPHI-PHI,New York at Philadelphia Winner?,2026-02-11,PHI,NYK,PHI,NYK,True,False,True,True,high,
KXNBAGAME-26FEB11OKCPHX-PHX,Oklahoma City at Phoenix Winner?,2026-02-11,PHX,OKC,PHX,OKC,True,False,True,True,high,
KXNBAGAME-26FEB11PORMIN-MIN,Portland at Minnesota Winner?,2026-02-11,MIN,POR,MIN,POR,True,False,True,True,high,
KXNBAGAME-26FEB11SACUTA-UTA,Sacramento at Utah Winner?,2026-02-11,UTA,SAC,UTA,SAC,True,False,True,True,high,
KXNBAGAME-26FEB11SASGSW-GSW,San Antonio at Golden State Winner?,2026-02-11,GSW,SAS,GSW,SAS,True,False,True,True,high,
KXNBAGAME-26FEB11WASCLE-CLE,Washington at Cleveland Winner?,2026-02-11,CLE,WAS,CLE,WAS,True,False,True,True,high,
KXNBAGAME-26FEB12DALLAL-LAL,Dallas at Los Angeles L Winner?,2026-02-12,LAL,DAL,LAL,DAL,True,False,True,True,high,
KXNBAGAME-26FEB12MILOKC-OKC,Milwaukee at Oklahoma City Winner?,2026-02-12,OKC,MIL,OKC,MIL,True,False,True,True,high,
KXNBAGAME-26FEB12PORUTA-UTA,Portland at Utah Winner?,2026-02-12,UTA,POR,UTA,POR,True,False,True,True,high,
KXNBAGAME-26FEB19ATLPHI-PHI,Atlanta at Philadelphia Winner?,2026-02-19,PHI,ATL,PHI,ATL,True,False,True,True,high,
KXNBAGAME-26FEB19BKNCLE-CLE,Brooklyn at Cleveland Winner?,2026-02-19,CLE,BKN,CLE,BKN,True,False,True,True,high,
KXNBAGAME-26FEB19BOSGSW-GSW,Boston at Golden State Winner?,2026-02-19,GSW,BOS,GSW,BOS,True,False,True,True,high,
KXNBAGAME-26FEB19DENLAC-LAC,Denver at Los Angeles C Winner?,2026-02-19,LAC,DEN,LAC,DEN,True,False,True,True,high,
KXNBAGAME-26FEB19DETNYK-NYK,Detroit at New York Winner?,2026-02-19,NYK,DET,NYK,DET,True,False,True,True,high,
KXNBAGAME-26FEB19HOUCHA-CHA,Houston at Charlotte Winner?,2026-02-19,CHA,HOU,CHA,HOU,True,False,True,True,high,
KXNBAGAME-26FEB19INDWAS-WAS,Indiana at Washington Winner?,2026-02-19,WAS,IND,WAS,IND,True,False,True,True,high,
KXNBAGAME-26FEB19ORLSAC-SAC,Orlando at Sacramento Winner?,2026-02-19,SAC,ORL,SAC,ORL,True,False,True,True,high,
KXNBAGAME-26FEB19PHXSAS-SAS,Phoenix at San Antonio Winner?,2026-02-19,SAS,PHX,SAS,PHX,True,False,True,True,high,
KXNBAGAME-26FEB19TORCHI-CHI,Toronto at Chicago Winner?,2026-02-19,CHI,TOR,CHI,TOR,True,False,True,True,high,
KXNBAGAME-26FEB20BKNOKC-OKC,Brooklyn at Oklahoma City Winner?,2026-02-20,OKC,BKN,OKC,BKN,True,False,True,True,high,
KXNBAGAME-26FEB20CLECHA-CHA,Cleveland at Charlotte Winner?,2026-02-20,CHA,CLE,CHA,CLE,True,False,True,True,high,
KXNBAGAME-26FEB20DALMIN-MIN,Dallas at Minnesota Winner?,2026-02-20,MIN,DAL,MIN,DAL,True,False,True,True,high,
KXNBAGAME-26FEB20DENPOR-POR,Denver at Portland Winner?,2026-02-20,POR,DEN,POR,DEN,True,False,True,True,high,
KXNBAGAME-26FEB20INDWAS-WAS,Indiana at Washington Winner?,2026-02-20,WAS,IND,WAS,IND,True,False,True,True,high,
KXNBAGAME-26FEB20LACLAL-LAL,Los Angeles C at Los Angeles L Winner?,2026-02-20,LAL,LAC,LAL,LAC,True,False,True,True,high,
KXNBAGAME-26FEB20MIAATL-ATL,Miami at Atlanta Winner?,2026-02-20,ATL,MIA,ATL,MIA,True,False,True,True,high,
KXNBAGAME-26FEB20MILNOP-NOP,Milwaukee at New Orleans Winner?,2026-02-20,NOP,MIL,NOP,MIL,True,False,True,True,high,
KXNBAGAME-26FEB20UTAMEM-MEM,Utah at Memphis Winner?,2026-02-20,MEM,UTA,MEM,UTA,True,False,True,True,high,
KXNBAGAME-26FEB21DETCHI-CHI,Detroit at Chicago Winner?,2026-02-21,CHI,DET,CHI,DET,True,False,True,True,high,
KXNBAGAME-26FEB21HOUNYK-NYK,Houston at New York Winner?,2026-02-21,NYK,HOU,NYK,HOU,True,False,True,True,high,
KXNBAGAME-26FEB21MEMMIA-MIA,Memphis at Miami Winner?,2026-02-21,MIA,MEM,MIA,MEM,True,False,True,True,high,
KXNBAGAME-26FEB21ORLPHX-PHX,Orlando at Phoenix Winner?,2026-02-21,PHX,ORL,PHX,ORL,True,False,True,True,high,
KXNBAGAME-26FEB21PHINOP-NOP,Philadelphia at New Orleans Winner?,2026-02-21,NOP,PHI,NOP,PHI,True,False,True,True,high,
KXNBAGAME-26FEB21SACSAS-SAS,Sacramento at San Antonio Winner?,2026-02-21,SAS,SAC,SAS,SAC,True,False,True,True,high,
KXNBAGAME-26FEB22BKNATL-ATL,Brooklyn at Atlanta Winner?,2026-02-22,ATL,BKN,ATL,BKN,True,False,True,True,high,
KXNBAGAME-26FEB22BOSLAL-LAL,Boston at Los Angeles L Winner?,2026-02-22,LAL,BOS,LAL,BOS,True,False,True,True,high,
KXNBAGAME-26FEB22CHAWAS-WAS,Charlotte at Washington Winner?,2026-02-22,WAS,CHA,WAS,CHA,True,False,True,True,high,
KXNBAGAME-26FEB22CLEOKC-OKC,Cleveland at Oklahoma City Winner?,2026-02-22,OKC,CLE,OKC,CLE,True,False,True,True,high,
KXNBAGAME-26FEB22DALIND-IND,Dallas at Indiana Winner?,2026-02-22,IND,DAL,IND,DAL,True,False,True,True,high,
KXNBAGAME-26FEB22DENGSW-GSW,Denver at Golden State Winner?,2026-02-22,GSW,DEN,GSW,DEN,True,False,True,True,high,
KXNBAGAME-26FEB22NYKCHI-CHI,New York at Chicago Winner?,2026-02-22,CHI,NYK,CHI,NYK,True,False,True,True,high,
KXNBAGAME-26FEB22ORLLAC-LAC,Orlando at Los Angeles C Winner?,2026-02-22,LAC,ORL,LAC,ORL,True,False,True,True,high,
KXNBAGAME-26FEB22PHIMIN-MIN,Philadelphia at Minnesota Winner?,2026-02-22,MIN,PHI,MIN,PHI,True,False,True,True,high,
KXNBAGAME-26FEB22PORPHX-PHX,Portland at Phoenix Winner?,2026-02-22,PHX,POR,PHX,POR,True,False,True,True,high,
KXNBAGAME-26FEB22TORMIL-MIL,Toronto at Milwaukee Winner?,2026-02-22,MIL,TOR,MIL,TOR,True,False,True,True,high,
KXNBAGAME-26FEB23SACMEM-MEM,Sacramento at Memphis Winner?,2026-02-23,MEM,SAC,MEM,SAC,True,False,True,True,high,
KXNBAGAME-26FEB23SASDET-DET,San Antonio at Detroit Winner?,2026-02-23,DET,SAS,DET,SAS,True,False,True,True,high,
KXNBAGAME-26FEB23UTAHOU-HOU,Utah at Houston Winner?,2026-02-23,HOU,UTA,HOU,UTA,True,False,True,True,high,
KXNBAGAME-26FEB24BOSPHX-PHX,Boston at Phoenix Winner?,2026-02-24,PHX,BOS,PHX,BOS,True,False,True,True,high,
KXNBAGAME-26FEB24CHACHI-CHI,Charlotte at Chicago Winner?,2026-02-24,CHI,CHA,CHI,CHA,True,False,True,True,high,
KXNBAGAME-26FEB24DALBKN-BKN,Dallas at Brooklyn Winner?,2026-02-24,BKN,DAL,BKN,DAL,True,False,True,True,high,
KXNBAGAME-26FEB24GSWNOP-NOP,Golden State at New Orleans Winner?,2026-02-24,NOP,GSW,NOP,GSW,True,False,True,True,high,
KXNBAGAME-26FEB24MIAMIL-MIL,Miami at Milwaukee Winner?,2026-02-24,MIL,MIA,MIL,MIA,True,False,True,True,high,
KXNBAGAME-26FEB24MINPOR-POR,Minnesota at Portland Winner?,2026-02-24,POR,MIN,POR,MIN,True,False,True,True,high,
KXNBAGAME-26FEB24NYKCLE-CLE,New York at Cleveland Winner?,2026-02-24,CLE,NYK,CLE,NYK,True,False,True,True,high,
KXNBAGAME-26FEB24OKCTOR-TOR,Oklahoma City at Toronto Winner?,2026-02-24,TOR,OKC,TOR,OKC,True,False,True,True,high,
KXNBAGAME-26FEB24ORLLAL-LAL,Orlando at Los Angeles L Winner?,2026-02-24,LAL,ORL,LAL,ORL,True,False,True,True,high,
KXNBAGAME-26FEB24PHIIND-IND,Philadelphia at Indiana Winner?,2026-02-24,IND,PHI,IND,PHI,True,False,True,True,high,
KXNBAGAME-26FEB24WASATL-ATL,Washington at Atlanta Winner?,2026-02-24,ATL,WAS,ATL,WAS,True,False,True,True,high,
KXNBAGAME-26FEB25BOSDEN-DEN,Boston at Denver Winner?,2026-02-25,DEN,BOS,DEN,BOS,True,False,True,True,high,
KXNBAGAME-26FEB25CLEMIL-MIL,Cleveland at Milwaukee Winner?,2026-02-25,MIL,CLE,MIL,CLE,True,False,True,True,high,
KXNBAGAME-26FEB25GSWMEM-MEM,Golden State at Memphis Winner?,2026-02-25,MEM,GSW,MEM,GSW,True,False,True,True,high,
KXNBAGAME-26FEB25OKCDET-DET,Oklahoma City at Detroit Winner?,2026-02-25,DET,OKC,DET,OKC,True,False,True,True,high,
KXNBAGAME-26FEB25SACHOU-HOU,Sacramento at Houston Winner?,2026-02-25,HOU,SAC,HOU,SAC,True,False,True,True,high,
KXNBAGAME-26FEB25SASTOR-TOR,San Antonio at Toronto Winner?,2026-02-25,TOR,SAS,TOR,SAS,True,False,True,True,high,
KXNBAGAME-26FEB26CHAIND-IND,Charlotte at Indiana Winner?,2026-02-26,IND,CHA,IND,CHA,True,False,True,True,high,
KXNBAGAME-26FEB26HOUORL-ORL,Houston at Orlando Winner?,2026-02-26,ORL,HOU,ORL,HOU,True,False,True,True,high,
KXNBAGAME-26FEB26LALPHX-PHX,Los Angeles L at Phoenix Winner?,2026-02-26,PHX,LAL,PHX,LAL,True,False,True,True,high,
KXNBAGAME-26FEB26MIAPHI-PHI,Miami at Philadelphia Winner?,2026-02-26,PHI,MIA,PHI,MIA,True,False,True,True,high,
KXNBAGAME-26FEB26MINLAC-LAC,Minnesota at Los Angeles C Winner?,2026-02-26,LAC,MIN,LAC,MIN,True,False,True,True,high,
KXNBAGAME-26FEB26NOPUTA-UTA,New Orleans at Utah Winner?,2026-02-26,UTA,NOP,UTA,NOP,True,False,True,True,high,
KXNBAGAME-26FEB26PORCHI-CHI,Portland at Chicago Winner?,2026-02-26,CHI,POR,CHI,POR,True,False,True,True,high,
KXNBAGAME-26FEB26SACDAL-DAL,Sacramento at Dallas Winner?,2026-02-26,DAL,SAC,DAL,SAC,True,False,True,True,high,
KXNBAGAME-26FEB26SASBKN-BKN,San Antonio at Brooklyn Winner?,2026-02-26,BKN,SAS,BKN,SAS,True,False,True,True,high,
KXNBAGAME-26FEB26WASATL-ATL,Washington at Atlanta Winner?,2026-02-26,ATL,WAS,ATL,WAS,True,False,True,True,high,
KXNBAGAME-26FEB27BKNBOS-BOS,Brooklyn at Boston Winner?,2026-02-27,BOS,BKN,BOS,BKN,True,False,True,True,high,
KXNBAGAME-26FEB27CLEDET-DET,Cleveland at Detroit Winner?,2026-02-27,DET,CLE,DET,CLE,True,False,True,True,high,
KXNBAGAME-26FEB27DENOKC-OKC,Denver at Oklahoma City Winner?,2026-02-27,OKC,DEN,OKC,DEN,True,False,True,True,high,
KXNBAGAME-26FEB27MEMDAL-DAL,Memphis at Dallas Winner?,2026-02-27,DAL,MEM,DAL,MEM,True,False,True,True,high,
KXNBAGAME-26FEB27NYKMIL-MIL,New York at Milwaukee Winner?,2026-02-27,MIL,NYK,MIL,NYK,True,False,True,True,high,
KXNBAGAME-26FEB28HOUMIA-MIA,Houston at Miami Winner?,2026-02-28,MIA,HOU,MIA,HOU,True,False,True,True,high,
KXNBAGAME-26FEB28LALGSW-GSW,Los Angeles L at Golden State Winner?,2026-02-28,GSW,LAL,GSW,LAL,True,False,True,True,high,
KXNBAGAME-26FEB28NOPUTA-UTA,New Orleans at Utah Winner?,2026-02-28,UTA,NOP,UTA,NOP,True,False,True,True,high,
KXNBAGAME-26FEB28PORCHA-CHA,Portland at Charlotte Winner?,2026-02-28,CHA,POR,CHA,POR,True,False,True,True,high,
KXNBAGAME-26FEB28TORWAS-WAS,Toronto at Washington Winner?,2026-02-28,WAS,TOR,WAS,TOR,True,False,True,True,high,
KXNBAGAME-26MAR01CLEBKN-BKN,Cleveland at Brooklyn Winner?,2026-03-01,BKN,CLE,BKN,CLE,True,False,True,True,high,
KXNBAGAME-26MAR01DETORL-ORL,Detroit at Orlando Winner?,2026-03-01,ORL,DET,ORL,DET,True,False,True,True,high,
KXNBAGAME-26MAR01MEMIND-IND,Memphis at Indiana Winner?,2026-03-01,IND,MEM,IND,MEM,True,False,True,True,high,
KXNBAGAME-26MAR01MILCHI-CHI,Milwaukee at Chicago Winner?,2026-03-01,CHI,MIL,CHI,MIL,True,False,True,True,high,
KXNBAGAME-26MAR01MINDEN-DEN,Minnesota at Denver Winner?,2026-03-01,DEN,MIN,DEN,MIN,True,False,True,True,high,
KXNBAGAME-26MAR01NOPLAC-LAC,New Orleans at Los Angeles C Winner?,2026-03-01,LAC,NOP,LAC,NOP,True,False,True,True,high,
KXNBAGAME-26MAR01OKCDAL-DAL,Oklahoma City at Dallas Winner?,2026-03-01,DAL,OKC,DAL,OKC,True,False,True,True,high,
KXNBAGAME-26MAR01PHIBOS-BOS,Philadelphia at Boston Winner?,2026-03-01,BOS,PHI,BOS,PHI,True,False,True,True,high,
KXNBAGAME-26MAR01PORATL-ATL,Portland at Atlanta Winner?,2026-03-01,ATL,POR,ATL,POR,True,False,True,True,high,
KXNBAGAME-26MAR01SACLAL-LAL,Sacramento at Los Angeles L Winner?,2026-03-01,LAL,SAC,LAL,SAC,True,False,True,True,high,
KXNBAGAME-26MAR01SASNYK-NYK,San Antonio at New York Winner?,2026-03-01,NYK,SAS,NYK,SAS,True,False,True,True,high,
KXNBAGAME-26MAR02BOSMIL-MIL,Boston at Milwaukee Winner?,2026-03-02,MIL,BOS,MIL,BOS,True,False,True,True,high,
KXNBAGAME-26MAR02DENUTA-UTA,Denver at Utah Winner?,2026-03-02,UTA,DEN,UTA,DEN,True,False,True,True,high,
